都府県振興局,観測所番号,種類,観測所名,ｶﾀｶﾅ名,所在地,緯度(度),緯度(分),経度(度),経度(分),海面上の高さ(ｍ),風速計の高さ(ｍ),温度計の高さ(ｍ),観測開始年月日,備考1,備考2
大分,83431,四,宇目,ｳﾒ,佐伯市宇目大字重岡,32,50.7,131,40.5,200,10,1.5,昭52.3.2,－,湿度を除く
大分,83476,四,蒲江,ｶﾏｴ,佐伯市蒲江蒲江浦,32,47.7,131,55.4,2,10,1.5,#昭52.2.28,－,湿度を除く
長崎,84012,四,鰐浦,ﾜﾆｳﾗ,対馬市上対馬町鰐浦字カキセ,34,41.9,129,26.7,63,8,1.5,平7.8.2,－,湿度を除く
長崎,84072,官,厳原,ｲﾂﾞﾊﾗ,対馬市厳原町東里　厳原特別地域気象観測所,34,11.8,129,17.5,4,36.1,－,平3.9.1,－,－
長崎,84076,官,美津島,ﾐﾂｼﾏ,対馬市美津島町鶏知乙　対馬航空気象観測所,34,17.1,129,19.8,63,10.1,－,平15.1.1,－,日照・湿度・気圧を除く
長崎,84121,四,芦辺,ｱｼﾍﾞ,壱岐市芦辺町国分東触,33,48,129,43.3,97,10,1.5,昭52.3.11,－,湿度を除く
長崎,84122,官,石田,ｲｼﾀﾞ,壱岐市石田町筒城東触　壱岐航空気象観測所,33,44.9,129,47.1,12,10,－,平15.1.1,－,日照・湿度・気圧を除く
長崎,84171,官,平戸,ﾋﾗﾄﾞ,平戸市岩の上町　平戸特別地域気象観測所,33,21.6,129,33,58,12.5,－,#昭50.12.11,－,－
長崎,84183,四,松浦,ﾏﾂｳﾗ,松浦市志佐町里免字辻ノ尾台,33,20.5,129,42.7,14,10,1.5,平23.3.15,－,湿度を除く
長崎,84266,官,佐世保,ｻｾﾎﾞ,佐世保市干尽町　佐世保特別地域気象観測所,33,9.5,129,43.6,4,35,－,平14.3.27,－,－
長崎,84306,四,西海,ｻｲｶｲ,西海市西海町中浦南郷,33,0.8,129,39.1,18,10,1.5,令3.3.5,－,湿度を除く
長崎,84341,四,有川,ｱﾘｶﾜ,南松浦郡新上五島町有川郷字上原,32,58.9,129,7.1,11,9.9,1.5,平11.12.22,－,－
長崎,84361,雨,長浦岳,ﾅｶﾞｳﾗﾀﾞｹ,長崎市神浦北大中尾町上アマサキ,32,54.5,129,44.3,510,－,－,#,－,－
長崎,84371,官,大村,ｵｵﾑﾗ,大村市箕島町　長崎航空気象観測所,32,55,129,54.8,3,10,－,(昭51.4.22)平8.3.25,－,日照・湿度・気圧を除く
長崎,84441,雨,諫早,ｲｻﾊﾔ,諫早市馬渡町,32,50.6,130,1.5,15,－,－,#,－,－
長崎,84496,官,長崎,ﾅｶﾞｻｷ,長崎市南山手町　長崎地方気象台,32,44,129,52,27,18.6,－,#昭50.3.21,84900,－
長崎,84519,官,雲仙岳,ｳﾝｾﾞﾝﾀﾞｹ,雲仙市小浜町雲仙　雲仙岳特別地域気象観測所,32,44.2,130,15.7,678,－,－,平14.11.26,－,気温、雨、日照
長崎,84519,官,雲仙岳,ｳﾝｾﾞﾝﾀﾞｹ,雲仙市小浜町雲仙絹笠山,32,44.2,130,15,870,10.5,－,平14.11.26,－,風
長崎,84523,四,島原,ｼﾏﾊﾞﾗ,島原市新湊,32,45.6,130,21.7,14,9.9,1.5,平.18.3.15,－,－
長崎,84536,官,福江,ﾌｸｴ,五島市木場町　福江特別地域気象観測所,32,41.6,128,49.6,25,10.1,－,#昭50.3.18,－,－
長崎,84537,官,上大津,ｶﾐｵｵﾂﾞ,五島市上大津町　福江航空気象観測所,32,39.9,128,49.9,77,10.1,－,平15.1.1,－,日照・湿度・気圧を除く
長崎,84561,四,口之津,ｸﾁﾉﾂ,南島原市口之津町丁,32,36.7,130,11.6,13,9.9,1.5,(昭50.4.23)昭51.4.1,－,－
長崎,84597,四,脇岬,ﾜｷﾐｻｷ,長崎市脇岬町,32,34.9,129,46.6,4,9.9,1.5,令3.1.20,－,－
佐賀,85033,四,唐津,ｶﾗﾂ,唐津市二夕子,33,27.5,129,57.3,23,9.9,1.5,平22.2.25,－,－
佐賀,85046,雨,北山,ﾎｸｻﾞﾝ,佐賀市富士町大字関屋字中島,33,24.8,130,13.2,339,－,－,平22.3.17,－,－
佐賀,85106,雨,鳥栖,ﾄｽ,鳥栖市田代外町,33,23.1,130,31,25,－,－,平22.3.4,－,－
佐賀,85116,四,伊万里,ｲﾏﾘ,伊万里市立花町,33,16,129,52.7,25,10,1.5,(昭50.9.1)昭52.3.3,－,湿度を除く
佐賀,85142,官,佐賀,ｻｶﾞ,佐賀市駅前中央　佐賀地方気象台,33,15.9,130,18.3,6,56.1,－,平7.10.19,85900,－
佐賀,85161,四,嬉野,ｳﾚｼﾉ,嬉野市嬉野町大字下野丙,33,7,129,59.7,81,10,1.5,#昭52.2.24,－,湿度を除く
佐賀,85166,四,白石,ｼﾛｲｼ,杵島郡白石町大字福田,33,11,130,8.9,2,10,1.5,#昭52.3.2,－,湿度を除く
佐賀,85176,官,川副,ｶﾜｿｴ,佐賀市川副町大字犬井道字国造搦　佐賀航空気象観測所,33,8.9,130,18.1,2,10.1,－,平15.1.1,－,日照・湿度・気圧を除く
熊本,86006,四,鹿北,ｶﾎｸ,山鹿市鹿北町岩野,33,6.9,130,41.5,119,10,1.5,#昭52.2.9,－,湿度を除く
熊本,86066,四,南小国,ﾐﾅﾐｵｸﾞﾆ,阿蘇郡南小国町赤馬場,33,6.2,131,4,448,10,1.5,#昭52.2.14,－,湿度を除く
熊本,86086,四,岱明,ﾀｲﾒｲ,玉名市岱明町中土,32,54.9,130,30.7,15,10,1.5,#昭52.2.10,－,湿度を除く
熊本,86101,四,菊池,ｷｸﾁ,菊池市木柑子字上辻,32,56.7,130,46.9,83,6.5,1.5,#昭52.2.10,－,湿度を除く
熊本,86111,四,阿蘇乙姫,ｱｿｵﾄﾋﾒ,阿蘇市乙姫,32,56.8,131,2.4,487,10,1.5,昭53.1.11,－,湿度を除く
熊本,86141,官,熊本,ｸﾏﾓﾄ,熊本市中央区京町　熊本地方気象台,32,48.8,130,42.4,38,－,－,#昭50.3.26,86905,気温、雨、日照
熊本,86141,官,熊本,ｸﾏﾓﾄ,熊本市北区清水町打越,32,49.3,130,42.9,15,15.3,－,#昭50.3.26,－,風
熊本,86146,官,益城,ﾏｼｷ,上益城郡益城町大字小谷字上大道　熊本航空気象観測所,32,50.2,130,51.3,193,10,－,平15.1.1,－,日照・湿度・気圧を除く
熊本,86157,四,南阿蘇,ﾐﾅﾐｱｿ,阿蘇郡南阿蘇村河陰,32,49.9,131,0.8,394,10,1.5,平27.1.16,86901,湿度を除く
熊本,86161,四,高森,ﾀｶﾓﾘ,阿蘇郡高森町大字高森,32,49.3,131,7.5,555,10.3,1.5,#昭52.2.15,－,湿度を除く
熊本,86181,雨,宇土,ｳﾄ,宇土市馬之瀬町,32,42,130,39.4,6,－,－,平17.12.6,－,－
熊本,86197,雨,山都,ﾔﾏﾄ,上益城郡山都町原突角,32,42.7,130,57.5,574,－,－,平22.3.4,－,－
熊本,86216,四,三角,ﾐｽﾐ,宇城市三角町波多,32,36.7,130,28.7,60,10,1.5,(昭50.4.23)昭52.2.23,－,湿度を除く
熊本,86236,四,甲佐,ｺｳｻ,上益城郡甲佐町大字豊内,32,38.7,130,48.6,36,9.9,1.5,#昭52.2.16,－,－
熊本,86271,四,松島,ﾏﾂｼﾏ,上天草市松島町阿村,32,30.9,130,26.8,2,8.1,1.5,#昭52.2.24,－,湿度を除く
熊本,86316,四,本渡,ﾎﾝﾄﾞ,天草市本渡町本戸馬場,32,28.1,130,10.8,30,10,1.5,#昭52.2.25,－,湿度を除く
熊本,86336,四,八代,ﾔﾂｼﾛ,八代市平山新町,32,28.4,130,36.4,8,10,1.5,#昭52.2.22,－,湿度を除く
熊本,86396,雨,田浦,ﾀﾉｳﾗ,葦北郡芦北町大字田浦町字八幡の元,32,21.8,130,30.5,3,－,－,昭50.4.25,－,－
熊本,86407,雨,山江,ﾔﾏｴ,球磨郡山江村大字万江字屋形,32,18.1,130,44.8,218,－,－,平2.12.7,－,－
熊本,86411,雨,五木,ｲﾂｷ,球磨郡五木村甲字下手,32,23.7,130,49.6,310,－,－,平24.3.7,－,－
熊本,86451,四,水俣,ﾐﾅﾏﾀ,水俣市南福寺,32,12.3,130,24.4,6,6.5,1.5,(昭50.4.23)昭52.2.21,－,湿度を除く
熊本,86461,雨,一勝地,ｲｯｼｮｳﾁ,球磨郡球磨村大字一勝地丙字永崎,32,14.7,130,38.7,120,－,－,平17.12.7,－,－
熊本,86467,官,人吉,ﾋﾄﾖｼ,人吉市城本町　人吉特別地域気象観測所,32,13,130,45.3,146,14.7,－,#昭50.12.13,－,－
熊本,86477,四,上,ｳｴ,球磨郡あさぎり町上北,32,13.5,130,54.3,166,10,1.5,(昭50.4.23)昭52.3.22,－,－
熊本,86478,雨,多良木,ﾀﾗｷﾞ,球磨郡多良木町大字黒肥地字祓川,32,17.7,130,57,210,－,－,平17.12.8,－,－
熊本,86481,雨,湯前横谷,ﾕﾉﾏｴﾖｺﾀﾆ,球磨郡湯前町猪鹿倉山,32,15.8,131,2.6,665,－,－,昭51.4.26,－,－
熊本,86491,官,牛深,ｳｼﾌﾞｶ,天草市牛深町　牛深特別地域気象観測所,32,11.8,130,1.6,3,20.5,－,#昭50.12.19,－,－
宮崎,87041,四,高千穂,ﾀｶﾁﾎ,西臼杵郡高千穂町大字押方字宮野原,32,42.7,131,17.4,350,8,1.5,#昭52.2.7,－,湿度を除く
宮崎,87066,四,古江,ﾌﾙｴ,延岡市北浦町古江,32,42.7,131,49.2,14,10.2,1.5,昭52.2.8,－,湿度を除く
宮崎,87071,四,鞍岡,ｸﾗｵｶ,西臼杵郡五ヶ瀬町大字鞍岡,32,38.6,131,9.4,590,6.5,1.5,昭54.1.12,－,湿度を除く
宮崎,87086,雨,日之影,ﾋﾉｶｹﾞ,西臼杵郡日之影町大字七折字滝上下,32,40.9,131,24.4,262,－,－,平22.2.18,－,－
宮崎,87127,雨,諸塚,ﾓﾛﾂｶ,東臼杵郡諸塚村大字家代,32,31,131,20.1,150,－,－,昭54.1.10,－,－
宮崎,87136,雨,北方,ｷﾀｶﾀ,延岡市北方町川水流卯,32,33.7,131,31.5,30,－,－,昭62.2.26,－,－
宮崎,87141,官,延岡,ﾉﾍﾞｵｶ,延岡市天神小路　延岡特別地域気象観測所,32,34.9,131,39.4,19,－,－,#昭50.12.11,－,気温、雨
宮崎,87141,官,延岡,ﾉﾍﾞｵｶ,延岡市野田町,32,34.7,131,38,8,10.1,－,#昭50.12.11,－,風、日照
宮崎,87157,雨,椎葉,ｼｲﾊﾞ,東臼杵郡椎葉村大字下福良,32,28.5,131,6.2,517,－,－,平23.12.20,－,－
宮崎,87181,四,日向,ﾋｭｳｶﾞ,日向市大字塩見,32,24.5,131,36,20,9.3,1.5,#昭52.2.9,－,湿度を除く
宮崎,87206,四,神門,ﾐｶﾄﾞ,東臼杵郡美郷町南郷区神門,32,23.1,131,19.9,250,6.5,1.5,昭54.1.11,－,湿度を除く
宮崎,87231,四,西米良,ﾆｼﾒﾗ,児湯郡西米良村大字竹原,32,14.4,131,9.1,260,10,1.5,昭54.1.10,－,湿度を除く
宮崎,87251,雨,都農,ﾂﾉ,児湯郡都農町大字川北,32,17,131,32.5,61,－,－,平22.2.17,－,－
宮崎,87293,四,高鍋,ﾀｶﾅﾍﾞ,児湯郡高鍋町上江,32,7.4,131,28.5,57,10,1.5,平29.3.10,－,－
宮崎,87301,四,加久藤,ｶｸﾄｳ,えびの市大字永山,32,2.8,130,48.6,228,10,1.5,#昭52.2.1,－,湿度を除く
宮崎,87331,四,西都,ｻｲﾄ,西都市大字黒生野,32,3.8,131,24.8,8,10,1.5,#昭52.2.10,－,湿度を除く
宮崎,87346,雨,えびの,ｴﾋﾞﾉ,えびの市大字末永,31,56.7,130,50.4,1150,－,－,#,－,－
宮崎,87352,四,小林,ｺﾊﾞﾔｼ,小林市南西方,32,0,130,57.2,276,9.3,1.5,平12.9.26,－,湿度を除く
宮崎,87361,雨,野尻,ﾉｼﾞﾘ,小林市野尻町大字紙屋,31,57.4,131,9.4,182,－,－,#,－,－
宮崎,87371,雨,国富,ｸﾆﾄﾐ,東諸県郡国富町大字須志田,32,0.4,131,17.8,66,－,－,#,－,－
宮崎,87376,官,宮崎,ﾐﾔｻﾞｷ,宮崎市霧島　宮崎地方気象台,31,56.3,131,24.8,9,25.5,－,#昭50.3.31,87900,－
宮崎,87406,四,田野,ﾀﾉ,宮崎市田野町甲,31,50.6,131,18.5,134,10,1.5,平29.2.17,－,湿度を除く
宮崎,87412,官,赤江,ｱｶｴ,宮崎市大字赤江　宮崎航空気象観測所,31,52.6,131,26.9,6,10,－,平15.1.1,－,日照・湿度・気圧を除く
宮崎,87426,官,都城,ﾐﾔｺﾉｼﾞｮｳ,都城市菖蒲原町　都城特別地域気象観測所,31,43.8,131,4.9,154,12.4,－,#昭50.12.16,－,－
宮崎,87461,雨,深瀬,ﾌｶｾ,日南市大字酒谷甲,31,38.2,131,15,130,－,－,昭52.6.30,－,－
宮崎,87492,官,油津,ｱﾌﾞﾗﾂ,日南市油津　油津特別地域気象観測所,31,34.7,131,24.4,3,－,－,平21.3.10,－,気温、雨、日照
宮崎,87492,官,油津,ｱﾌﾞﾗﾂ,日南市平山字仮屋下,31,35.8,131,24.5,5,10,－,平21.3.10,－,風
宮崎,87501,四,串間,ｸｼﾏ,串間市大字西方字平山,31,27.9,131,13.2,20,10.2,1.5,#昭52.2.3,－,湿度を除く
鹿児島,88061,官,阿久根,ｱｸﾈ,阿久根市赤瀬川　阿久根特別地域気象観測所,32,1.6,130,12,40,12.6,－,#昭50.12.10,－,－
鹿児島,88066,雨,出水,ｲｽﾞﾐ,出水市緑町,32,5.6,130,21.1,11,－,－,昭50.4.24,－,－
鹿児島,88081,四,大口,ｵｵｸﾁ,伊佐市大口原田,32,2.8,130,37.6,175,6.5,1.5,#昭52.2.14,－,湿度を除く
鹿児島,88101,雨,紫尾山,ｼﾋﾞｻﾝ,薩摩郡さつま町平川大洞国有林,31,58.8,130,22,1060,－,－,#,－,－
鹿児島,88107,四,さつま柏原,ｻﾂﾏｶｼﾜﾊﾞﾙ,薩摩郡さつま町柏原,31,55,130,27.3,59,10.1,1.5,#昭51.4.1,－,－
鹿児島,88131,四,中甑,ﾅｶｺｼｷ,薩摩川内市上甑町中甑,31,50.1,129,52,10,6.5,1.5,#昭52.2.19,－,湿度を除く
鹿児島,88151,四,川内,ｾﾝﾀﾞｲ,薩摩川内市中郷,31,50,130,18.9,5,6.4,1.5,#昭52.2.15,－,湿度を除く
鹿児島,88166,官,溝辺,ﾐｿﾞﾍﾞ,霧島市溝辺町麓　鹿児島航空気象観測所,31,48.2,130,43.1,272,10,－,#平7.3.22,－,日照・湿度・気圧を除く
鹿児島,88211,雨,八重山,ﾔｴﾔﾏ,薩摩川内市入来町浦之名字大谷,31,44.8,130,26.3,533,－,－,#,－,－
鹿児島,88261,四,東市来,ﾋｶﾞｼｲﾁｷ,日置市東市来町湯田,31,40.1,130,19.7,40,6.5,1.5,#昭52.2.16,－,湿度を除く
鹿児島,88286,四,牧之原,ﾏｷﾉﾊﾗ,霧島市福山町福山,31,39.7,130,50.6,387,10,1.5,(昭50.4.24)昭52.2.9,－,湿度を除く
鹿児島,88317,官,鹿児島,ｶｺﾞｼﾏ,鹿児島市東郡元町　鹿児島地方気象台,31,33.3,130,32.8,4,44.9,－,平6.2.25,88905,－
鹿児島,88331,四,輝北,ｷﾎｸ,鹿屋市輝北町市成,31,35.3,130,51.3,360,6.5,1.5,昭52.3.10,－,湿度を除く
鹿児島,88341,雨,大隅,ｵｵｽﾐ,曽於市大隅町境木町,31,34.8,131,0.3,170,－,－,昭52.3.17,－,－
鹿児島,88371,四,加世田,ｶｾﾀﾞ,南さつま市加世田東本町,31,24.9,130,19.5,9,8.8,1.5,#昭52.2.21,－,湿度を除く
鹿児島,88392,雨,吉ケ別府,ﾖｼｶﾞﾍﾞｯﾌﾟ,鹿屋市下高隈町,31,27.5,130,51.7,89,－,－,昭52.6.6,－,－
鹿児島,88406,四,志布志,ｼﾌﾞｼ,志布志市志布志町志布志字杉の下,31,28.7,131,5.7,70,10,1.5,(昭50.4.24)昭52.2.16,－,湿度を除く
鹿児島,88432,四,喜入,ｷｲﾚ,鹿児島市喜入中名町,31,23.2,130,32.4,4,8.9,1.5,#昭52.2.23,－,湿度を除く
鹿児島,88442,四,鹿屋,ｶﾉﾔ,鹿屋市寿,31,23.5,130,51.8,63,10,1.5,(昭50.4.24)昭52.2.25,－,湿度を除く
鹿児島,88447,四,肝付前田,ｷﾓﾂｷﾏｴﾀﾞ,肝属郡肝付町前田,31,20.4,130,56.3,31,9.3,1.5,昭52.8.10,－,－
鹿児島,88466,官,枕崎,ﾏｸﾗｻﾞｷ,枕崎市高見町　枕崎特別地域気象観測所,31,16.3,130,17.5,30,11,－,#昭50.3.24,－,－
鹿児島,88486,四,指宿,ｲﾌﾞｽｷ,指宿市十町,31,15,130,38.2,5,10,1.5,#昭52.2.24,－,湿度を除く
鹿児島,88506,四,内之浦,ｳﾁﾉｳﾗ,肝属郡肝付町北方,31,16.6,131,3.3,8,10,1.5,#昭52.2.15,－,湿度を除く
鹿児島,88536,四,田代,ﾀｼﾛ,肝属郡錦江町田代麓,31,11.9,130,50.6,182,6.5,1.5,昭52.2.14,－,湿度を除く
鹿児島,88551,雨,佐多,ｻﾀ,肝属郡南大隅町佐多伊座敷,31,5.6,130,41.4,27,－,－,昭52.6.28,－,－
鹿児島,88612,官,種子島,ﾀﾈｶﾞｼﾏ,西之表市西之表　種子島特別地域気象観測所,30,43.2,130,58.9,25,29.8,－,#昭50.3.26,－,－
鹿児島,88621,官,中種子,ﾅｶﾀﾈ,熊毛郡中種子町砂中　種子島航空気象観測所,30,36.3,130,59.5,234,10,－,平15.1.1,－,日照・湿度・気圧を除く
鹿児島,88666,四,上中,ｶﾐﾅｶ,熊毛郡南種子町中之下,30,24.4,130,54.1,150,10.1,1.5,#昭52.2.18,－,－
鹿児島,88686,官,屋久島,ﾔｸｼﾏ,熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所,30,23.1,130,39.5,37,7,－,#昭50.12.19,－,－
鹿児島,88706,四,尾之間,ｵﾉｱｲﾀﾞ,熊毛郡屋久島町尾之間字井出ノ尻,30,14.1,130,33.3,60,10.2,1.5,#昭52.3.4,－,－
鹿児島,88736,四,中之島,ﾅｶﾉｼﾏ,鹿児島郡十島村中之島,29,50.4,129,52,220,6.5,1.5,平14.12.18,－,湿度を除く
鹿児島,88746,雨,平島,ﾀｲﾗｼﾞﾏ,鹿児島郡十島村平島,29,41,129,31.7,97,－,－,平26.9.17,－,－
鹿児島,88756,雨,諏訪之瀬島,ｽﾜﾉｾｼﾞﾏ,鹿児島郡十島村諏訪之瀬島,29,36.6,129,42.3,111,－,－,平26.9.3,－,－
鹿児島,88776,雨,小宝島,ｺﾀﾞｶﾗｼﾞﾏ,鹿児島郡十島村小宝島,29,13.5,129,19.7,10,－,－,平26.9.3,－,－
鹿児島,88781,雨,宝島,ﾀｶﾗｼﾞﾏ,鹿児島郡十島村宝島,29,9.1,129,12.1,33,－,－,平26.7.30,－,－
鹿児島,88821,官,笠利,ｶｻﾘ,奄美市笠利町大字和野字長浜金久　奄美航空気象観測所,28,25.8,129,42.7,4,10,－,平15.1.1,－,日照・湿度・気圧を除く
鹿児島,88836,官,名瀬,ﾅｾﾞ,奄美市名瀬港町　名瀬測候所,28,22.7,129,29.7,3,20.8,－,#昭50.3.17,－,－
鹿児島,88851,官,喜界島,ｷｶｲｼﾞﾏ,大島郡喜界町大字中里西牧　喜界航空気象観測所,28,19.2,129,55.6,5,10,－,(昭53.11.9)平12.3.16,－,日照・湿度・気圧を除く
鹿児島,88901,四,古仁屋,ｺﾆﾔ,大島郡瀬戸内町古仁屋船津,28,8.6,129,18.9,2,10.2,1.5,(昭50.5.9)昭52.2.21,－,－
鹿児島,88931,官,天城,ｱﾏｷﾞ,大島郡天城町大字浅間字湾屋　徳之島航空気象観測所,27,50.1,128,52.8,2,10,－,平15.3.1,－,日照・湿度・気圧を除く
鹿児島,88956,四,伊仙,ｲｾﾝ,大島郡伊仙町面縄,27,40.6,128,58.4,44,6.5,1.5,昭52.2.24,－,湿度を除く
鹿児島,88971,官,沖永良部,ｵｷﾉｴﾗﾌﾞ,大島郡和泊町国頭字手付　沖永良部特別地域気象観測所,27,25.9,128,42.3,27,10,－,#昭50.4.10,－,－
鹿児島,88986,官,与論島,ﾖﾛﾝｼﾞﾏ,大島郡与論町立長　与論航空気象観測所,27,2.6,128,24.1,14,10.1,－,(昭53.10.3)平12.3.16,－,日照・湿度・気圧を除く
沖縄,91011,四,伊是名,ｲｾﾞﾅ,島尻郡伊是名村字内花,26,56.9,127,56.4,14,10,1.5,昭52.3.16,－,湿度を除く
沖縄,91021,四,奥,ｵｸ,国頭郡国頭村奥,26,50.1,128,16.3,232,10,1.5,#昭52.2.28,－,湿度を除く
沖縄,91046,雨,国頭,ｸﾆｶﾞﾐ,国頭郡国頭村比地,26,43.7,128,10.7,8,－,－,平17.12.20,－,－
沖縄,91066,雨,本部,ﾓﾄﾌﾞ,国頭郡本部町謝花,26,41.1,127,53.9,25,－,－,昭56.7.1,－,－
沖縄,91081,雨,東,ﾋｶﾞｼ,国頭郡東村字平良,26,37.9,128,9.2,24,－,－,昭56.7.1,－,－
沖縄,91096,雨,粟国,ｱｸﾞﾆ,島尻郡粟国村字浜,26,35.5,127,14.3,14,－,－,平15.1.1,－,－
沖縄,91107,官,名護,ﾅｺﾞ,名護市宮里　名護特別地域気象観測所,26,35.6,127,57.9,6,25.6,－,昭62.7.1,－,－
沖縄,91121,雨,読谷,ﾖﾐﾀﾝ,中頭郡読谷村字波平,26,24.4,127,44,90,－,－,#,－,－
沖縄,91141,官,北原,ｷﾀﾊﾗ,島尻郡久米島町字北原　久米島航空気象観測所,26,21.8,126,42.8,7,6.9,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,91146,官,久米島,ｸﾒｼﾞﾏ,島尻郡久米島町字謝名堂　久米島特別地域気象観測所,26,20.2,126,48.2,5,15,－,昭52.3.23,－,－
沖縄,91151,雨,渡名喜,ﾄﾅｷ,島尻郡渡名喜村,26,22.4,127,8.5,7,－,－,平26.8.26,－,－
沖縄,91161,雨,胡屋,ｺﾞﾔ,沖縄市胡屋,26,19.6,127,48.3,86,－,－,#,－,－
沖縄,91166,四,宮城島,ﾐﾔｷﾞｼﾞﾏ,うるま市与那城上原阪上,26,21.8,127,58.3,100,10,1.5,平19.12.19,－,湿度を除く
沖縄,91181,四,渡嘉敷,ﾄｶｼｷ,島尻郡渡嘉敷村渡嘉敷,26,12.6,127,21.8,220,10,1.5,昭52.3.23,－,湿度を除く
沖縄,91197,官,那覇,ﾅﾊ,那覇市樋川　沖縄気象台,26,12.4,127,41.2,28,47.8,－,昭62.6.10,－,－
沖縄,91236,官,安次嶺,ｱｼﾐﾈ,那覇市字安次嶺　那覇航空測候所,26,11.6,127,38.3,3,10,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,91241,四,糸数,ｲﾄｶｽﾞ,南城市玉城字糸数西赤津川原,26,9.2,127,45.9,186,10,1.5,#昭52.3.3,－,湿度を除く
沖縄,92006,官,北大東,ｷﾀﾀﾞｲﾄｳ,島尻郡北大東村字南　北大東航空気象観測所,25,56.6,131,19.6,22,9.8,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,92011,官,南大東,ﾐﾅﾐﾀﾞｲﾄｳ,島尻郡南大東村在所　南大東島地方気象台,25,49.7,131,13.7,15,22.5,－,昭54.3.14,－,－
沖縄,92012,官,旧東,ｷｭｳﾄｳ,島尻郡南大東村字旧東　南大東航空気象観測所,25,50.8,131,15.8,48,9.8,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,93012,官,下地島,ｼﾓｼﾞｼﾏ,宮古島市伊良部字佐和田　下地島航空気象観測所,24,49.6,125,8.6,8,10,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,93041,官,宮古島,ﾐﾔｺｼﾞﾏ,宮古島市平良字下里　宮古島地方気象台,24,47.6,125,16.7,39,13.5,－,昭52.3.16,－,－
沖縄,93042,官,鏡原,ｶｶﾞﾐﾊﾗ,宮古島市平良字下里　宮古航空気象観測所,24,46.9,125,17.7,43,10,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,93051,雨,城辺,ｸﾞｽｸﾍﾞ,宮古島市城辺字新城,24,44.6,125,24.6,55,－,－,昭53.1.30,－,－
沖縄,93062,官,仲筋,ﾅｶｽｼﾞ,宮古郡多良間村仲筋　多良間航空気象観測所,24,39.2,124,40.5,10,10,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,94001,四,伊原間,ｲﾊﾞﾙﾏ,石垣市伊原間,24,30.4,124,16.8,11,10,1.5,昭52.3.10,－,湿度を除く
沖縄,94011,官,所野,ﾄｺﾛﾉ,八重山郡与那国町字与那国　与那国航空気象観測所,24,28,122,58.7,15,9.8,－,平15.1.1,－,日照・湿度・気圧を除く
沖縄,94017,官,与那国島,ﾖﾅｸﾞﾆｼﾞﾏ,八重山郡与那国町与那国　与那国島特別地域気象観測所,24,28,123,0.6,30,14.4,－,昭53.4.25,－,－
沖縄,94036,雨,川平,ｶﾋﾞﾗ,石垣市川平,24,28,124,8.4,7,－,－,昭53.3.13,－,－
沖縄,94062,官,西表島,ｲﾘｵﾓﾃｼﾞﾏ,八重山郡竹富町字上原宇那利崎　西表島特別地域気象観測所,24,25.6,123,45.9,10,10.1,－,平15.3.12,－,－
沖縄,94081,官,石垣島,ｲｼｶﾞｷｼﾞﾏ,石垣市登野城　石垣島地方気象台,24,20.2,124,9.8,6,28.9,－,昭52.3.8,－,－
沖縄,94086,官,盛山,ﾓﾘﾔﾏ,石垣市字盛山東牛種子　石垣航空気象観測所,24,23.7,124,14.7,31,10,－,平25.3.7,－,日照・湿度・気圧を除く
沖縄,94101,四,大原,ｵｵﾊﾗ,八重山郡竹富町南風見,24,15.9,123,52.3,33,10,1.5,昭53.3.14,－,湿度を除く
沖縄,94116,四,波照間,ﾊﾃﾙﾏ,八重山郡竹富町波照間,24,3.3,123,46,38,10,1.5,昭54.3.2,－,湿度を除く
